order_id,quantity,item_id,choice_description_id,item_price
823,1,6,162,$11.75 
823,2,11,394,$17.50 
824,1,8,0,$3.99 
825,1,4,627,$10.98 
825,1,5,0,$1.69 
827,1,6,35,$8.99 
827,1,29,0,$2.39 
828,1,6,217,$8.99 
828,1,0,0,$2.39 
829,1,33,13,$1.25 
832,1,4,494,$8.49 
834,1,23,633,$8.75 
834,2,16,0,$3.00 
835,1,4,41,$8.75 
836,1,21,634,$11.75 
836,1,18,635,$11.75 
838,1,10,436,$8.75 
841,1,22,136,$9.25 
842,1,11,398,$10.98 
842,1,10,639,$8.49 
842,1,8,0,$3.99 
842,1,1,1,$3.39 
843,1,21,640,$11.75 
844,1,8,0,$4.45 
844,1,14,249,$9.25 
846,1,23,259,$8.75 
846,1,11,197,$8.75 
847,1,16,0,$1.50 
848,1,11,643,$8.75 
849,1,11,412,$11.25 
851,1,8,0,$4.45 
852,1,0,0,$2.39 
853,1,6,645,$9.25 
854,1,6,140,$9.25 
854,1,8,0,$4.45 
855,1,24,351,$11.25 
855,1,19,0,$2.15 
857,1,4,393,$8.75 
857,1,16,0,$1.50 
858,1,13,122,$9.25 
859,1,11,648,$10.98 
859,1,6,649,$8.99 
859,2,12,97,$2.18 
860,1,11,318,$8.75 
860,1,33,97,$1.25 
861,1,7,650,$8.99 
862,1,8,0,$4.45 
862,1,11,153,$8.75 
866,1,21,262,$8.99 
866,1,4,149,$8.49 
868,1,8,0,$3.99 
868,1,11,131,$8.49 
871,1,11,655,$10.98 
872,1,3,0,$2.39 
874,1,16,0,$1.50 
875,1,5,0,$1.69 
876,1,8,0,$4.45 
876,1,11,248,$8.75 
878,1,8,0,$4.45 
879,1,23,249,$8.75 
879,1,4,48,$8.75 
880,1,8,0,$3.99 
880,1,21,599,$8.99 
880,1,11,369,$8.49 
881,1,11,651,$11.25 
882,1,8,0,$4.45 
883,1,4,660,$8.75 
884,1,4,77,$8.75 
884,1,19,0,$2.15 
887,1,16,0,$1.50 
888,1,11,201,$8.75 
888,1,31,436,$9.25 
888,1,11,444,$8.75 
890,1,8,0,$4.45 
890,1,21,412,$11.75 
891,1,19,0,$2.15 
891,1,11,450,$8.75 
892,1,33,179,$1.25 
892,1,21,291,$9.25 
892,1,19,0,$2.15 
893,1,6,572,$11.75 
893,1,11,663,$11.25 
894,1,23,664,$8.75 
894,1,8,0,$4.45 
895,1,11,452,$8.49 
896,1,28,328,$8.75 
896,1,20,665,$8.75 
897,1,6,217,$8.99 
898,1,25,666,$9.25 
898,1,4,667,$11.25 
898,1,26,0,$2.95 
899,1,8,0,$4.45 
899,1,25,221,$11.75 
900,1,15,668,$11.48 
900,1,21,669,$8.99 
901,4,12,13,$4.36 
901,1,6,670,$11.48 
901,1,6,441,$8.99 
902,1,14,398,$11.48 
904,1,13,671,$8.99 
905,1,4,59,$11.25 
905,1,33,268,$1.25 
906,1,31,49,$9.25 
907,1,10,451,$8.75 
907,1,19,0,$2.15 
907,1,18,673,$9.25 
909,1,4,129,$8.75 
909,1,13,128,$9.25 
909,2,19,0,$4.30 
910,1,22,108,$9.25 
910,1,4,291,$8.75 
911,1,19,0,$2.15 
913,1,15,212,$9.25 
913,1,28,674,$8.75 
913,1,8,0,$4.45 
914,1,21,318,$9.25 
915,1,21,394,$9.25 
915,1,19,0,$2.15 
916,1,23,28,$11.25 
916,1,4,91,$8.75 
916,1,10,675,$8.75 
919,1,33,13,$1.25 
920,1,11,429,$10.98 
921,1,4,53,$8.75 
921,1,19,0,$2.15 
922,1,4,677,$8.75 
922,1,17,0,$2.95 
922,1,33,13,$1.25 
923,1,31,318,$9.25 
923,1,31,49,$9.25 
925,1,11,153,$8.75 
925,1,8,0,$4.45 
926,1,6,678,$9.25 
926,1,4,201,$8.75 
926,1,4,71,$8.75 
926,1,4,451,$8.75 
926,1,21,65,$9.25 
927,1,6,161,$8.99 
927,1,6,682,$8.99 
929,1,16,0,$1.50 
930,1,4,683,$11.25 
931,1,4,121,$8.75 
932,2,4,494,$16.98 
934,1,4,53,$8.75 
934,2,19,0,$4.30 
935,1,11,121,$8.75 
935,1,33,268,$1.25 
936,1,6,238,$9.25 
936,1,8,0,$4.45 
937,1,8,0,$4.45 
938,1,19,0,$2.15 
938,1,33,13,$1.25 
939,1,4,686,$10.98 
939,1,5,0,$1.69 
941,1,11,382,$8.75 
944,1,29,0,$2.39 
945,1,18,128,$9.25 
945,1,35,13,$6.49 
946,1,24,227,$8.75 
947,2,2,120,$6.78 
947,2,6,693,$17.98 
948,1,14,42,$11.75 
948,1,43,660,$8.75 
949,1,21,694,$11.75 
949,1,11,253,$8.75 
950,1,6,217,$8.99 
951,1,11,414,$11.25 
952,1,19,0,$2.15 
953,1,13,584,$9.25 
953,1,34,698,$11.89 
953,1,21,485,$11.75 
953,1,15,249,$9.25 
954,1,4,51,$8.75 
954,1,4,122,$8.75 
955,1,4,423,$8.49 
955,1,5,0,$1.69 
955,1,16,0,$1.09 
956,1,16,0,$1.50 
957,1,11,553,$11.25 
958,1,16,0,$1.50 
959,1,11,165,$8.49 
959,1,25,700,$8.99 
962,1,9,166,$8.75 
962,1,20,654,$11.25 
963,1,23,92,$11.25 
963,1,26,0,$2.95 
964,1,8,0,$4.45 
965,1,4,701,$8.49 
968,1,6,162,$11.75 
969,1,33,97,$1.25 
970,1,45,367,$11.89 
971,1,12,80,$1.09 
971,1,24,217,$8.49 
971,1,0,0,$2.39 
972,1,11,277,$8.75 
972,1,4,77,$8.75 
973,1,4,269,$8.75 
973,2,8,0,$8.90 
974,1,10,436,$8.75 
975,1,11,51,$8.75 
975,1,21,162,$11.75 
975,2,16,0,$3.00 
976,1,16,0,$1.50 
976,1,4,434,$11.25 
976,1,25,706,$11.75 
977,1,13,152,$8.99 
977,1,11,510,$10.98 
978,1,10,110,$8.75 
978,1,19,0,$2.15 
979,1,6,681,$9.25 
979,1,8,0,$4.45 
980,1,5,0,$1.69 
981,1,21,72,$9.25 
982,1,8,0,$4.45 
983,1,4,708,$10.98 
983,1,8,0,$3.99 
984,1,8,0,$4.45 
985,1,23,710,$10.98 
986,1,4,370,$8.75 
987,1,11,712,$11.25 
988,1,4,713,$8.49 
990,1,6,217,$8.99 
990,1,12,80,$1.09 
990,1,0,0,$2.39 
992,1,4,41,$8.75 
993,1,11,563,$8.49 
993,1,5,0,$1.69 
994,1,11,686,$10.98 
994,1,5,0,$1.69 
995,1,4,359,$11.25 
996,1,9,87,$11.25 
996,1,6,356,$11.75 
998,1,0,0,$2.39 
999,2,33,13,$2.50 
999,1,10,718,$8.75 
999,1,9,719,$8.75 
999,1,6,720,$9.25 
1000,1,18,122,$9.25 
1000,1,4,214,$11.25 
1003,1,14,372,$11.75 
1004,2,4,722,$21.96 
1006,1,10,203,$8.75 
1006,1,11,536,$11.25 
1006,1,4,132,$8.75 
1006,1,11,153,$8.75 
1007,1,15,723,$8.99 
1007,1,5,0,$1.69 
1008,1,4,393,$8.75 
1008,1,19,0,$2.15 
1008,1,33,13,$1.25 
1009,1,12,97,$1.09 
1009,1,16,0,$1.09 
1009,1,5,0,$1.69 
1010,1,4,725,$8.49 
1010,1,9,452,$8.49 
1011,1,33,145,$1.25 
1011,1,33,145,$1.25 
1013,1,8,0,$4.45 
1013,1,8,0,$4.45 
1014,1,6,297,$8.99 
1014,1,12,80,$1.09 
1015,1,20,727,$11.25 
1015,1,19,0,$2.15 
1016,1,24,728,$11.25 
1016,1,15,499,$11.75 
1017,1,24,729,$11.25 
1017,1,4,730,$11.25 
1018,1,21,731,$9.25 
1018,1,0,0,$2.95 
1020,1,26,0,$2.95 
1020,1,26,0,$2.95 
1021,1,16,0,$1.50 
1022,1,11,732,$10.98 
1023,2,4,733,$16.98 
1024,2,14,108,$18.50 
1025,1,4,734,$10.98 
1025,1,12,36,$1.09 
1026,1,13,48,$9.25 
1026,1,14,310,$9.25 
1028,1,4,201,$8.75 
1028,1,8,0,$4.45 
1029,1,8,0,$4.45 
1030,1,6,451,$9.25 
1032,1,30,0,$2.95 
1033,1,4,592,$11.25 
1033,1,9,303,$8.75 
1035,2,8,0,$8.90 
1035,1,4,42,$11.25 
1036,1,4,737,$10.98 
1038,1,4,683,$11.25 
1039,1,4,606,$8.49 
1040,1,11,739,$8.49 
1042,1,34,740,$9.39 
1043,1,6,741,$11.75 
1045,1,16,0,$1.50 
1046,1,11,739,$8.49 
1046,1,1,1,$3.39 
1047,1,33,97,$1.25 
1048,2,11,51,$17.50 
1049,1,23,637,$11.25 
1051,1,11,571,$11.25 
1051,3,8,0,$13.35 
1051,1,4,213,$11.25 
1051,1,15,289,$11.75 
1052,1,11,553,$11.25 
1053,1,2,69,$3.39 
1054,1,7,197,$9.25 
1055,1,0,0,$2.39 
1055,1,8,0,$3.99 
1057,1,10,87,$11.25 
1057,1,10,87,$11.25 
1058,1,4,133,$11.25 
1058,1,8,0,$4.45 
1059,1,8,0,$4.45 
1060,1,11,744,$8.49 
1060,1,10,161,$8.49 
1061,1,4,106,$10.98 
1062,1,24,745,$10.98 
1063,1,6,157,$11.75 
1063,1,11,215,$8.75 
1064,1,16,0,$1.50 
1068,1,11,200,$8.75 
1068,1,0,0,$2.95 
1072,1,4,275,$8.75 
1073,1,11,12,$8.49 
1074,1,4,129,$8.75 
1074,1,19,0,$2.15 
1074,1,13,128,$9.25 
1076,1,19,0,$2.15 
1076,1,35,145,$6.49 
1077,1,6,645,$9.25 
1079,1,13,64,$11.75 
1080,1,6,750,$11.75 
1081,1,19,0,$2.15 
1082,1,15,751,$11.75 
1082,1,21,259,$9.25 
1082,1,11,565,$11.25 
1083,2,0,0,$5.90 
1084,1,11,51,$8.75 
1085,1,15,122,$9.25 
1087,1,11,415,$11.25 
1087,1,4,681,$8.75 
1087,1,19,0,$2.15 
1088,1,4,754,$11.25 
1089,1,4,43,$8.75 
1089,1,26,0,$2.95 
1091,1,18,162,$11.75 
1093,1,21,262,$8.99 
1093,1,16,0,$1.09 
1095,1,11,756,$8.49 
1096,1,4,757,$10.98 
1096,1,8,0,$3.99 
1097,1,18,758,$11.75 
1097,1,8,0,$4.45 
1097,2,33,97,$2.50 
1099,1,11,99,$8.49 
1099,1,11,760,$8.49 
1101,1,8,0,$3.99 
1102,1,11,259,$8.75 
1102,1,0,0,$2.95 
1102,1,4,762,$8.75 
1103,1,11,109,$8.75 
1104,1,19,0,$2.15 
1105,1,8,0,$4.45 
1106,1,8,0,$4.45 
1106,1,13,584,$9.25 
1107,1,19,0,$2.15 
1108,1,14,49,$9.25 
1109,1,35,97,$6.49 
1110,1,0,0,$2.95 
1112,1,16,0,$1.50 
1112,1,19,0,$2.15 
1113,1,10,765,$8.75 
1114,1,8,0,$4.45 
1114,1,16,0,$1.50 
1114,1,33,145,$1.25 
1115,1,4,51,$8.75 
1115,1,8,0,$4.45 
1116,1,4,742,$11.25 
1116,1,25,767,$11.75 
1117,1,16,0,$1.09 
1117,1,5,0,$1.69 
1118,1,6,768,$8.99 
1118,1,2,2,$3.39 
1121,1,6,769,$8.99 
1122,1,12,80,$1.09 
1124,1,10,580,$8.49 
1126,1,6,157,$11.75 
1127,1,4,142,$8.75 
1128,1,2,120,$3.39 
1128,1,6,771,$8.99 
1128,1,0,0,$2.39 
1129,1,25,201,$9.25 
1130,1,7,110,$9.25 
1130,1,6,703,$9.25 
1131,1,6,772,$8.99 
1131,1,8,0,$3.99 
1131,1,3,0,$2.39 
1132,1,23,599,$8.49 
1132,1,12,97,$1.09 
1133,1,6,768,$8.99 
1133,1,2,2,$3.39 
1134,1,33,97,$1.25 
1135,1,8,0,$3.99 
1136,1,35,97,$6.49 
1137,1,11,775,$8.75 
1137,1,25,703,$9.25 
1138,1,4,777,$11.25 
1141,1,11,102,$8.75 
1141,1,33,145,$1.25 
1141,1,19,0,$2.15 
1142,2,25,147,$17.98 
1142,1,6,147,$8.99 
1143,1,4,317,$8.75 
1144,1,7,651,$11.75 
1144,1,16,0,$1.50 
1146,1,14,780,$11.08 
1148,1,15,257,$8.99 
1149,1,11,781,$10.98 
1149,1,8,0,$3.99 
1150,1,21,782,$11.75 
1151,1,0,0,$2.95 
1152,1,20,784,$8.75 
1153,1,31,133,$11.75 
1154,1,6,29,$11.75 
1154,1,11,785,$11.25 
1155,1,24,162,$11.25 
1155,1,33,97,$1.25 
1156,2,12,80,$2.18 
1156,1,29,0,$2.39 
1156,1,9,786,$8.49 
1156,1,0,0,$2.39 
1157,1,9,309,$8.75 
1158,1,15,596,$11.75 
1158,1,15,555,$11.75 
1159,1,8,0,$4.45 
1160,1,4,787,$8.19 
1160,1,4,788,$10.58 
1163,1,11,790,$11.25 
1163,1,16,0,$1.50 
1164,1,15,112,$8.99 
1164,1,8,0,$3.99 
1165,1,8,0,$4.45 
1165,1,21,542,$11.75 
1166,1,8,0,$4.45 
1167,1,11,210,$8.75 
1167,1,13,128,$9.25 
1167,3,19,0,$6.45 
1168,1,20,791,$11.25 
1168,1,24,213,$11.25 
1169,1,4,163,$8.75 
1169,1,21,750,$11.75 
1170,1,6,793,$8.99 
1171,1,6,748,$9.25 
1171,1,8,0,$4.45 
1172,1,2,120,$3.39 
1174,2,11,796,$17.50 
1176,1,4,798,$8.75 
1180,1,13,317,$9.25 
1180,1,30,0,$2.95 
1182,1,21,800,$8.99 
1182,3,36,0,$7.17 
1182,1,4,725,$8.49 
1184,1,21,53,$9.25 
1185,1,33,145,$1.25 
1186,1,15,802,$8.99 
1187,1,8,0,$4.45 
1188,1,4,736,$11.25 
1188,1,19,0,$2.15 
1190,1,11,102,$8.75 
1191,1,6,550,$11.75 
1191,2,33,13,$2.50 
1192,2,16,0,$2.18 
1193,1,8,0,$4.45 
1194,1,4,804,$8.49 
1194,1,15,804,$8.99 
1194,1,5,0,$1.69 
1195,1,12,80,$1.09 
1196,1,4,632,$11.25 
1196,1,4,213,$11.25 
1197,1,8,0,$4.45 
1198,1,5,0,$1.69 
1200,1,18,64,$11.75 
1200,2,33,97,$2.50 
1201,1,16,0,$1.09 
1202,1,4,99,$8.49 
1202,1,29,0,$2.39 
1203,1,18,808,$11.75 
1203,1,33,13,$1.25 
1204,1,11,809,$8.49 
1205,1,23,605,$8.49 
1206,1,20,197,$8.75 
1207,1,4,121,$8.75 
1207,1,8,0,$4.45 
1208,1,23,664,$8.75 
1209,1,4,766,$11.25 
1211,1,10,183,$8.49 
1212,1,8,0,$3.99 
1213,1,8,0,$3.99 
1214,1,11,85,$11.25 
1215,1,36,0,$2.39 
1216,1,4,35,$8.49 
1217,1,8,0,$3.99 
1218,1,4,84,$11.25 
1218,1,8,0,$4.45 
1220,1,12,21,$1.09 
1220,1,8,0,$3.99 
1221,1,4,162,$11.25 
1221,1,31,813,$9.25 
1222,1,4,213,$11.25 
1223,1,4,766,$11.25 
1225,1,25,183,$8.99 
1226,1,9,816,$8.75 
1227,2,4,733,$16.98 
1228,1,21,28,$11.75 
1228,1,21,595,$9.25 
1228,1,8,0,$4.45 
1229,1,25,307,$9.25 
1229,1,0,0,$2.95 
1230,1,4,817,$8.49 
1230,1,5,0,$1.69 
1231,1,21,308,$9.25 
1232,1,16,0,$1.50 
1233,1,6,270,$11.48 
1234,1,24,612,$11.25 
1235,1,11,201,$8.75 
1235,1,34,819,$9.39 
1236,1,9,354,$8.49 
1237,1,0,0,$2.29 
1238,1,15,821,$11.48 
1239,1,8,0,$3.99 
1240,1,4,605,$8.49 
1240,1,5,0,$1.69 
1241,1,0,0,$2.95 
1242,1,11,12,$8.49 
1242,1,5,0,$1.69 
1243,1,23,766,$11.25 
1243,1,20,681,$8.75 
1244,1,8,0,$4.45 
1244,1,34,622,$11.89 
1244,1,8,0,$4.45 
1245,1,11,227,$8.75 
1246,1,4,129,$8.75 
1247,3,33,97,$3.75 
1248,1,11,795,$11.25 
1248,1,8,0,$4.45 
1248,1,35,97,$6.49 
1250,1,26,0,$2.95 
1251,1,11,827,$8.49 
1253,1,35,179,$6.49 
1254,1,3,0,$2.39 
1255,1,8,0,$4.45 
1255,1,24,831,$11.25 
1256,1,13,44,$8.99 
1256,1,5,0,$1.69 
1258,1,6,516,$8.99 
1259,1,21,262,$8.99 
1260,1,13,833,$8.69 
1260,1,5,0,$1.69 
1261,1,10,451,$8.75 
1262,1,6,804,$8.99 
1262,1,12,80,$1.09 
1263,1,23,306,$8.49 
1264,1,8,0,$4.45 
1267,1,11,836,$8.49 
1268,1,4,132,$8.75 
1269,1,20,838,$11.25 
1271,1,4,839,$8.49 
1271,1,6,105,$8.99 
1272,1,8,0,$4.45 
1274,1,4,132,$8.75 
1274,1,19,0,$2.15 
1275,1,6,643,$9.25 
1275,1,8,0,$4.45 
1276,1,21,542,$11.75 
1276,1,19,0,$2.15 
1276,1,9,298,$11.25 
1277,1,6,842,$8.99 
1278,1,18,843,$8.69 
1278,1,21,843,$8.69 
1279,1,6,844,$11.75 
1279,1,0,0,$2.95 
1281,1,21,153,$9.25 
1282,1,6,845,$11.48 
1282,1,7,580,$8.99 
1282,1,29,0,$2.39 
1283,1,45,372,$11.89 
1283,1,19,0,$2.15 
1283,1,33,97,$1.25 
1286,1,8,0,$4.45 
1287,1,19,0,$2.15 
1287,1,8,0,$4.45 
1288,1,4,846,$8.49 
1288,1,8,0,$3.99 
1289,1,28,654,$11.25 
1290,1,4,217,$8.49 
1291,1,0,0,$2.39 
1292,1,4,847,$11.25 
1293,1,0,0,$2.95 
1295,2,11,848,$17.50 
1296,1,6,214,$11.75 
1296,1,21,27,$11.75 
1297,1,4,742,$11.25 
1297,1,9,767,$11.25 
1298,2,33,97,$2.50 
1298,1,10,451,$8.75 
1299,1,18,850,$8.99 
1299,1,5,0,$1.69 
1300,1,5,0,$1.69 
1301,1,4,851,$11.25 
1303,1,18,262,$8.99 
1303,1,12,13,$1.09 
1304,1,11,590,$11.25 
1304,1,17,0,$2.95 
1305,1,20,30,$8.75 
1305,1,33,97,$1.25 
1306,1,4,407,$8.75 
1307,1,4,771,$8.49 
1308,1,11,35,$8.49 
1309,1,4,836,$8.49 
1312,1,23,212,$8.75 
1313,1,13,429,$11.48 
1314,1,4,681,$8.75 
1315,1,10,563,$8.49 
1316,1,16,0,$1.50 
1316,1,4,641,$11.25 
1317,1,4,857,$11.25 
1318,1,4,265,$8.75 
1318,1,8,0,$4.45 
1319,1,21,72,$9.25 
1320,2,19,0,$4.30 
1320,1,26,0,$2.95 
1321,3,16,0,$4.50 
1322,1,6,860,$9.25 
1322,1,11,861,$11.25 
1323,1,4,42,$11.25 
1324,1,4,407,$8.75 
1324,1,19,0,$2.15 
1324,1,33,13,$1.25 
1325,1,4,121,$8.75 
1326,1,31,354,$8.99 
1326,1,9,331,$8.49 
1327,1,4,291,$8.75 
1328,1,6,553,$11.75 
1330,1,2,120,$3.39 
1330,1,27,863,$8.99 
1331,1,9,256,$11.25 
1333,1,19,0,$2.15 
1334,2,11,864,$21.96 
1335,1,11,143,$8.49 
1337,1,21,866,$11.75 
1338,1,21,867,$8.99 
1340,1,31,126,$9.25 
1340,1,31,318,$9.25 
1341,1,11,588,$8.75 
1341,1,13,308,$9.25 
1341,1,4,509,$8.75 
1342,1,11,870,$8.75 
1342,1,19,0,$2.15 
1343,1,34,871,$11.89 
1344,1,6,59,$11.75 
1344,1,8,0,$4.45 
1345,2,21,43,$18.50 
1346,1,21,765,$9.25 
1346,1,45,153,$9.39 
1348,1,5,0,$1.69 
1348,1,16,0,$1.09 
1349,1,6,872,$8.99 
1349,1,32,217,$8.49 
1350,1,33,268,$1.25 
1351,1,23,306,$8.49 
1351,1,2,69,$3.39 
1352,1,11,257,$8.49 
1352,1,8,0,$3.99 
1353,1,11,536,$11.25 
1353,1,9,201,$8.75 
1354,1,5,0,$1.69 
1356,1,18,43,$9.25 
1356,1,6,658,$11.75 
1356,1,33,97,$1.25 
1357,1,20,871,$11.25 
1357,1,20,197,$8.75 
1358,1,4,620,$8.49 
1359,1,33,268,$1.25 
1360,2,35,97,$12.98 
1360,1,6,115,$11.75 
1361,1,4,162,$11.25 
1361,1,18,162,$11.75 
1362,1,4,873,$10.98 
1364,1,6,876,$9.25 
1365,1,11,877,$8.75 
1366,1,0,0,$2.95 
1367,1,21,132,$9.25 
1367,1,4,132,$8.75 
1368,1,20,515,$11.25 
1369,1,24,309,$8.75 
1369,1,8,0,$4.45 
1371,1,11,200,$8.75 
1371,1,0,0,$2.95 
1371,2,33,97,$2.50 
1372,1,6,395,$9.25 
1372,1,13,48,$9.25 
1373,1,14,584,$9.25 
1374,2,4,201,$17.50 
1375,1,4,879,$8.49 
1375,1,5,0,$1.69 
1376,1,8,0,$3.99 
1377,1,4,881,$8.75 
1377,1,26,0,$2.95 
1378,1,11,882,$8.49 
1378,1,21,883,$8.99 
1379,1,6,884,$8.99 
1380,1,8,0,$4.45 
1380,1,33,145,$1.25 
1382,1,4,885,$11.25 
1382,1,14,212,$9.25 
1383,1,20,886,$11.25 
1384,1,4,85,$11.25 
1385,1,11,270,$10.98 
1386,1,11,43,$8.75 
1387,1,11,499,$11.25 
1389,1,6,487,$9.25 
1390,1,4,395,$8.75 
1390,1,4,887,$8.75 
1391,1,19,0,$2.15 
1392,1,4,854,$11.25 
1393,1,11,8,$8.75 
1393,1,11,888,$8.75 
1395,1,23,889,$8.49 
1395,1,23,890,$8.49 
1396,1,9,786,$8.49 
1396,1,12,21,$1.09 
1397,1,23,42,$11.25 
1398,3,15,27,$35.25 
1399,1,4,891,$8.75 
1399,1,26,0,$2.95 
1399,1,33,13,$1.25 
1400,1,4,892,$11.25 
1401,1,8,0,$4.45 
1402,1,8,0,$4.45 
1403,1,33,97,$1.25 
1404,1,4,129,$8.75 
1404,1,19,0,$2.15 
1404,1,33,97,$1.25 
1405,1,12,75,$1.09 
1405,1,5,0,$1.69 
1407,1,25,291,$9.25 
1408,1,4,619,$10.98 
1408,1,0,0,$2.39 
1409,2,20,271,$22.50 
1410,2,4,832,$21.96 
1411,1,4,898,$10.98 
1411,1,5,0,$1.69 
1412,1,13,899,$11.75 
1413,1,4,900,$8.75 
1413,1,4,42,$11.25 
1414,1,11,901,$8.75 
1414,1,6,7,$9.25 
1414,1,10,901,$8.75 
1416,1,16,0,$1.50 
1417,1,8,0,$4.45 
1418,1,6,642,$9.25 
1419,1,14,853,$8.69 
1419,1,6,905,$8.69 
1419,1,8,0,$3.89 
1420,1,5,0,$1.69 
1421,1,8,0,$4.45 
1422,1,8,0,$4.45 
1422,1,19,0,$2.15 
1424,1,23,27,$11.25 
1425,1,11,571,$11.25 
1425,1,4,132,$8.75 
1426,1,18,536,$11.75 
1427,1,4,153,$8.75 
1427,1,16,0,$1.50 
1428,1,6,542,$11.75 
1428,1,8,0,$4.45 
1429,1,8,0,$3.99 
1430,1,33,13,$1.25 
1430,1,17,0,$2.95 
1431,1,17,0,$2.95 
1431,1,6,51,$9.25 
1431,1,6,382,$9.25 
1431,1,11,387,$8.75 
1431,1,19,0,$2.15 
1433,1,10,611,$8.49 
1434,1,11,907,$10.98 
1435,1,20,186,$11.25 
1436,1,21,262,$8.99 
1437,1,4,393,$8.75 
1437,1,19,0,$2.15 
1439,1,4,116,$8.75 
1439,1,19,0,$2.15 
1440,1,4,117,$10.98 
1441,1,9,43,$8.75 
1441,1,16,0,$1.50 
1442,1,7,595,$9.25 
1443,15,0,0,$44.25 
1443,7,16,0,$10.50 
1443,1,35,145,$6.49 
1443,4,11,153,$35.00 
1443,2,16,0,$3.00 
1444,1,4,542,$11.25 
1446,1,10,451,$8.75 
1448,1,11,163,$8.75 
1448,1,35,268,$6.49 
1449,2,4,566,$16.98 
1449,1,31,452,$8.99 
1450,1,20,912,$8.75 
1450,1,17,0,$2.95 
1451,1,3,0,$2.39 
1452,1,6,913,$8.99 
1453,1,9,681,$8.75 
1453,1,13,681,$9.25 
1454,1,35,145,$6.49 
1454,3,11,291,$26.25 
1454,3,11,394,$26.25 
1457,1,19,0,$2.15 
1457,1,16,0,$1.50 
1458,1,4,916,$11.25 
1459,1,6,917,$8.99 
1459,1,36,0,$2.39 
1461,1,4,918,$11.25 
1461,1,4,213,$11.25 
1461,1,20,919,$8.75 
1463,1,24,921,$8.49 
1463,1,36,0,$2.39 
1464,1,6,552,$9.25 
1464,1,0,0,$2.95 
1468,1,6,923,$8.99 
1469,1,6,135,$9.25 
1469,1,8,0,$4.45 
1470,1,4,832,$10.98 
1472,1,33,145,$1.25 
1472,1,24,765,$8.75 
1473,1,6,344,$11.75 
1474,1,20,925,$11.25 
1475,1,6,926,$8.99 
1476,1,4,804,$8.49 
1477,1,31,197,$9.25 
1479,1,8,0,$4.45 
1481,1,31,49,$9.25 
1481,1,13,49,$9.25 
1482,1,8,0,$4.45 
1483,1,4,122,$8.75 
1483,1,21,931,$11.75 
1483,1,11,932,$8.75 
1483,1,6,28,$11.75 
1483,1,7,933,$9.25 
1483,1,21,935,$9.25 
1483,1,4,28,$11.25 
1483,1,7,221,$11.75 
1483,1,21,28,$11.75 
1484,1,12,21,$1.09 
1484,1,12,21,$1.09 
1485,1,5,0,$1.69 
1486,1,4,936,$11.25 
1487,1,4,407,$8.75 
1488,1,4,605,$8.49 
1488,1,5,0,$1.69 
1489,1,4,43,$8.75 
1490,1,8,0,$3.99 
1491,1,32,938,$8.49 
1492,1,11,132,$8.75 
1492,1,24,162,$11.25 
1492,1,19,0,$2.15 
1493,1,21,751,$11.75 
1496,1,4,939,$10.98 
1497,1,33,13,$1.25 
1498,1,8,0,$4.45 
1499,1,33,13,$1.25 
1499,1,44,622,$11.89 
1500,1,49,940,$8.99 
1500,1,6,941,$8.99 
1501,1,8,0,$4.45 
1503,1,23,755,$8.49 
1504,1,8,0,$4.45 
1505,1,8,0,$4.45 
1505,1,6,43,$9.25 
1506,1,11,153,$8.75 
1507,1,11,51,$8.75 
1508,1,6,162,$11.75 
1510,1,16,0,$1.50 
1511,1,11,200,$8.75 
1511,1,23,42,$11.25 
1512,1,25,256,$11.75 
1514,1,4,133,$11.25 
1514,1,33,97,$1.25 
1515,1,0,0,$2.95 
1515,1,13,943,$9.25 
1516,1,21,830,$8.99 
1517,2,8,0,$8.90 
1518,1,15,944,$11.48 
1518,1,12,97,$1.09 
1519,1,11,314,$10.98 
1520,1,13,945,$9.25 
1521,1,20,515,$11.25 
1523,1,33,268,$1.25 
1524,1,14,946,$9.25 
1524,1,8,0,$4.45 
1525,1,6,153,$9.25 
1526,1,21,27,$11.75 
1527,1,3,0,$2.39 
1528,1,4,949,$8.49 
1529,1,13,49,$9.25 
1529,1,31,49,$9.25 
1530,1,9,307,$8.75 
1530,1,17,0,$2.95 
1531,1,6,854,$11.75 
1532,1,24,755,$8.49 
1533,1,0,0,$2.29 
1534,1,13,296,$11.75 
1536,1,10,24,$8.49 
1537,1,6,212,$9.25 
1537,1,35,145,$6.49 
1537,1,0,0,$2.95 
1538,1,4,64,$11.25 
1539,1,6,803,$11.75 
1541,1,11,606,$8.49 
1541,1,5,0,$1.69 
1541,1,23,149,$8.49 
1542,1,8,0,$4.45 
1543,1,8,0,$3.99 
1544,1,11,954,$11.25 
1544,1,4,955,$8.75 
1545,1,11,283,$11.25 
1545,1,19,0,$2.15 
1546,1,21,904,$11.75 
1547,1,6,65,$9.25 
1547,1,10,173,$8.75 
1549,1,16,0,$1.50 
1549,1,19,0,$2.15 
1550,1,21,137,$11.48 
1551,1,16,0,$1.50 
1552,1,7,956,$8.99 
1553,1,16,0,$1.50 
1554,1,35,97,$6.49 
1557,1,8,0,$3.99 
1557,1,6,959,$8.99 
1558,1,4,41,$8.75 
1558,1,35,97,$6.49 
1559,2,40,563,$17.98 
1561,1,4,40,$11.25 
1561,1,4,42,$11.25 
1562,1,11,768,$8.49 
1562,1,12,36,$1.09 
1564,1,13,961,$8.69 
