order_id,quantity,item_id,choice_description_id,item_price
792,1,30,0,$2.95 
793,1,31,609,$11.75 
794,1,6,12,$8.99 
795,1,19,0,$2.15 
796,1,16,0,$1.50 
796,1,4,77,$8.75 
796,1,19,0,$2.15 
797,1,8,0,$3.99 
798,1,20,574,$8.75 
798,2,8,0,$8.90 
799,1,7,611,$8.99 
801,1,23,612,$11.25 
801,1,33,97,$1.25 
802,1,4,613,$10.98 
803,1,22,614,$9.25 
803,2,16,0,$3.00 
804,1,4,283,$11.25 
804,1,8,0,$4.45 
805,1,8,0,$4.45 
805,1,26,0,$2.95 
805,1,6,81,$9.25 
806,1,4,92,$11.25 
806,1,4,191,$11.25 
806,1,8,0,$4.45 
807,1,26,0,$2.95 
807,1,33,145,$1.25 
808,1,4,43,$8.75 
808,1,33,13,$1.25 
809,1,4,275,$8.75 
809,1,8,0,$4.45 
810,1,6,618,$11.48 
810,1,6,619,$11.48 
811,1,4,620,$8.49 
811,1,36,0,$2.39 
812,1,4,621,$11.25 
812,1,19,0,$2.15 
813,1,16,0,$1.50 
814,1,4,283,$11.25 
814,2,8,0,$8.90 
814,1,4,622,$11.25 
815,1,4,402,$11.25 
815,1,33,97,$1.25 
816,1,8,0,$4.45 
816,1,6,623,$9.25 
816,1,11,132,$8.75 
817,1,15,8,$9.25 
817,1,24,8,$8.75 
817,1,11,51,$8.75 
818,1,21,121,$9.25 
818,1,4,122,$8.75 
818,1,0,0,$2.95 
822,1,21,47,$8.99 
823,1,21,528,$11.75 
824,1,10,626,$8.49 
826,2,11,51,$17.50 
829,1,4,628,$8.75 
829,1,26,0,$2.95 
830,1,6,629,$11.75 
830,1,10,630,$11.25 
831,2,11,631,$17.50 
832,1,24,494,$8.49 
832,1,0,0,$2.39 
833,1,4,632,$11.25 
833,1,16,0,$1.50 
834,1,33,97,$1.25 
835,1,8,0,$4.45 
836,1,8,0,$4.45 
837,2,4,636,$21.96 
838,1,10,436,$8.75 
838,1,8,0,$4.45 
839,1,10,637,$11.25 
839,1,31,247,$9.25 
840,1,6,217,$8.99 
840,1,0,0,$2.39 
841,1,23,638,$8.75 
843,1,16,0,$1.50 
844,1,11,638,$8.75 
845,1,33,145,$1.25 
845,1,21,641,$11.75 
846,1,16,0,$1.50 
847,1,4,393,$8.75 
847,1,19,0,$2.15 
848,1,11,153,$8.75 
848,1,26,0,$2.95 
848,1,4,642,$8.75 
848,1,11,467,$8.75 
848,2,4,444,$17.50 
849,1,35,145,$6.49 
849,1,8,0,$4.45 
850,1,20,579,$11.25 
850,2,19,0,$4.30 
850,1,20,43,$8.75 
851,1,4,612,$11.25 
852,1,6,644,$8.99 
853,1,31,646,$9.25 
855,1,6,647,$11.75 
855,1,0,0,$2.95 
856,1,11,162,$11.25 
856,1,11,162,$11.25 
857,1,19,0,$2.15 
858,1,8,0,$4.45 
860,1,8,0,$4.45 
861,1,29,0,$2.39 
863,1,11,625,$10.98 
864,1,7,651,$11.75 
864,1,16,0,$1.50 
865,1,4,652,$10.98 
866,1,8,0,$3.99 
867,1,6,217,$8.99 
867,1,10,217,$8.49 
868,1,11,462,$8.49 
868,1,6,653,$8.99 
869,1,28,654,$11.25 
869,1,4,592,$11.25 
870,1,11,475,$10.98 
872,1,11,656,$10.98 
872,1,2,69,$3.39 
873,1,4,43,$8.75 
873,1,33,13,$1.25 
873,1,0,0,$2.95 
874,1,21,42,$11.75 
875,1,4,657,$10.98 
877,1,4,628,$8.75 
877,1,4,265,$8.75 
878,1,4,121,$8.75 
879,1,6,102,$9.25 
879,1,4,658,$11.25 
881,1,4,189,$11.25 
881,1,11,450,$8.75 
882,1,4,659,$8.75 
883,1,8,0,$4.45 
883,1,33,97,$1.25 
884,1,16,0,$1.50 
885,1,15,596,$11.75 
885,1,6,661,$11.75 
886,1,21,536,$11.75 
886,1,21,162,$11.75 
887,1,21,189,$11.75 
888,1,33,13,$1.25 
888,1,19,0,$2.15 
889,1,6,662,$8.99 
889,1,12,36,$1.09 
890,1,11,412,$11.25 
891,1,4,49,$8.75 
894,1,23,191,$11.25 
895,1,5,0,$1.69 
897,1,10,217,$8.49 
899,1,35,145,$6.49 
901,1,11,161,$8.49 
903,1,4,393,$8.75 
903,1,19,0,$2.15 
903,1,16,0,$1.50 
904,1,5,0,$1.69 
906,1,22,49,$9.25 
907,1,7,672,$9.25 
907,2,8,0,$8.90 
908,1,11,561,$10.98 
908,1,11,57,$8.49 
911,1,11,487,$8.75 
911,1,33,97,$1.25 
912,1,4,91,$8.75 
912,1,33,179,$1.25 
912,1,4,122,$8.75 
912,2,0,0,$5.90 
913,1,14,259,$9.25 
914,1,21,583,$11.75 
915,2,33,145,$2.50 
916,1,21,530,$9.25 
916,1,16,0,$1.50 
916,1,33,145,$1.25 
916,1,26,0,$2.95 
916,1,10,197,$8.75 
917,1,11,676,$10.98 
918,1,11,394,$8.75 
918,1,10,395,$8.75 
919,1,11,72,$8.75 
919,1,19,0,$2.15 
921,1,16,0,$1.50 
924,1,11,35,$8.49 
924,1,29,0,$2.39 
926,1,4,71,$8.75 
926,1,4,679,$8.75 
926,1,4,71,$8.75 
926,1,21,628,$9.25 
926,1,4,51,$8.75 
926,1,6,318,$9.25 
926,1,11,212,$8.75 
926,1,4,486,$8.75 
926,1,20,680,$8.75 
926,1,21,51,$9.25 
926,1,11,122,$8.75 
926,1,21,481,$9.25 
926,1,21,395,$9.25 
926,1,11,121,$8.75 
926,1,4,681,$8.75 
926,1,13,212,$9.25 
926,1,11,49,$8.75 
926,1,24,122,$8.75 
928,1,4,51,$8.75 
928,1,26,0,$2.95 
928,1,33,268,$1.25 
929,1,21,59,$11.75 
930,1,4,59,$11.25 
931,1,16,0,$1.50 
931,1,19,0,$2.15 
933,1,21,684,$11.75 
933,1,16,0,$1.50 
934,1,16,0,$1.50 
935,1,30,0,$2.95 
936,1,33,145,$1.25 
937,1,4,64,$11.25 
937,1,11,685,$8.75 
938,1,4,407,$8.75 
940,1,11,212,$8.75 
940,1,33,145,$1.25 
940,1,4,153,$8.75 
940,1,33,145,$1.25 
941,1,4,687,$11.25 
941,1,4,688,$8.75 
942,1,11,689,$8.49 
942,1,5,0,$1.69 
943,1,15,690,$9.25 
943,1,6,123,$11.75 
944,1,4,95,$8.49 
945,1,30,0,$2.95 
945,1,9,691,$8.75 
946,1,6,692,$9.25 
946,1,4,212,$8.75 
947,1,2,2,$3.39 
948,1,4,499,$11.25 
949,1,8,0,$4.45 
949,1,21,695,$9.25 
949,1,35,145,$6.49 
950,1,0,0,$2.39 
951,1,24,696,$8.75 
952,1,6,697,$11.75 
952,1,8,0,$4.45 
952,1,4,201,$8.75 
953,1,18,26,$9.25 
953,1,13,71,$9.25 
953,1,20,699,$11.25 
953,1,6,616,$9.25 
956,1,4,162,$11.25 
957,1,11,283,$11.25 
958,1,21,59,$11.75 
960,2,20,271,$22.50 
961,1,11,509,$8.75 
961,2,19,0,$4.30 
962,1,19,0,$2.15 
964,1,4,59,$11.25 
965,1,2,16,$3.39 
965,1,0,0,$2.39 
966,1,21,412,$11.75 
966,1,19,0,$2.15 
966,1,22,702,$11.75 
967,1,6,217,$8.99 
967,1,0,0,$2.39 
968,1,4,259,$8.75 
969,1,34,213,$11.89 
970,5,16,0,$7.50 
972,1,4,77,$8.75 
973,1,4,346,$8.75 
973,1,7,703,$9.25 
973,1,4,704,$11.25 
974,1,14,705,$9.25 
978,1,8,0,$4.45 
979,1,11,553,$11.25 
980,1,24,707,$10.98 
981,1,21,162,$11.75 
982,1,6,181,$9.25 
983,1,4,193,$8.49 
984,1,33,145,$1.25 
984,1,6,709,$9.25 
986,1,4,308,$8.75 
987,1,6,711,$11.75 
988,1,15,714,$11.48 
989,1,8,0,$4.45 
989,1,33,97,$1.25 
989,1,11,380,$11.25 
991,1,4,79,$11.25 
991,1,19,0,$2.15 
992,1,8,0,$4.45 
995,1,6,715,$9.25 
995,1,8,0,$4.45 
996,1,10,716,$8.75 
996,1,10,717,$11.25 
997,2,4,434,$22.50 
998,1,4,44,$8.49 
1001,1,6,217,$8.99 
1001,1,12,80,$1.09 
1002,1,13,721,$8.99 
1002,1,5,0,$1.69 
1003,1,33,97,$1.25 
1005,1,11,212,$8.75 
1005,1,19,0,$2.15 
1005,1,33,145,$1.25 
1006,1,24,283,$11.25 
1006,1,21,201,$9.25 
1006,1,11,414,$11.25 
1006,1,19,0,$2.15 
1007,1,12,75,$1.09 
1009,1,4,423,$8.49 
1010,1,15,724,$11.48 
1010,2,36,0,$4.78 
1011,1,31,726,$9.25 
1011,1,33,145,$1.25 
1012,1,4,40,$11.25 
1012,1,9,87,$11.25 
1013,1,15,622,$11.75 
1013,1,4,42,$11.25 
1016,1,21,259,$9.25 
1019,1,11,162,$11.25 
1019,1,8,0,$4.45 
1020,1,4,43,$8.75 
1021,1,4,288,$11.25 
1025,1,8,0,$3.99 
1026,1,11,336,$8.75 
1026,1,8,0,$4.45 
1027,2,11,51,$17.50 
1029,1,4,153,$8.75 
1029,1,33,97,$1.25 
1030,1,11,127,$8.75 
1030,1,4,735,$8.75 
1031,2,11,153,$17.50 
1031,1,8,0,$4.45 
1032,1,34,303,$9.39 
1032,1,33,97,$1.25 
1033,1,23,674,$8.75 
1034,1,4,736,$11.25 
1034,1,19,0,$2.15 
1035,1,44,27,$11.89 
1037,1,11,196,$11.25 
1037,1,8,0,$4.45 
1038,1,20,553,$11.25 
1039,1,11,738,$10.98 
1040,1,1,1,$3.39 
1041,1,18,335,$9.25 
1041,1,4,427,$8.75 
1041,1,26,0,$2.95 
1042,2,16,0,$3.00 
1043,1,0,0,$2.95 
1044,1,16,0,$1.50 
1044,1,4,742,$11.25 
1044,1,25,651,$11.75 
1045,1,4,121,$8.75 
1045,1,19,0,$2.15 
1047,1,21,553,$11.75 
1049,1,33,268,$1.25 
1050,1,11,530,$8.75 
1050,1,17,0,$2.95 
1050,1,33,179,$1.25 
1051,1,21,464,$11.75 
1052,1,11,283,$11.25 
1052,1,8,0,$4.45 
1052,1,9,60,$11.25 
1053,1,11,47,$8.49 
1054,1,17,0,$2.95 
1055,2,3,0,$4.78 
1056,1,6,35,$8.99 
1056,1,13,35,$8.99 
1057,1,4,743,$8.75 
1058,1,26,0,$2.95 
1059,1,18,128,$9.25 
1059,1,9,173,$8.75 
1062,1,8,0,$3.99 
1064,1,21,359,$11.75 
1064,1,8,0,$4.45 
1064,1,33,13,$1.25 
1065,1,11,746,$8.49 
1065,1,11,12,$8.49 
1066,1,28,659,$8.75 
1066,1,4,308,$8.75 
1067,1,23,259,$8.75 
1067,1,14,197,$9.25 
1068,1,33,97,$1.25 
1069,1,11,483,$11.25 
1069,1,16,0,$1.50 
1070,1,11,747,$11.25 
1070,1,8,0,$4.45 
1070,1,6,748,$9.25 
1070,1,10,749,$8.75 
1071,1,11,43,$8.75 
1071,1,14,132,$9.25 
1071,1,11,155,$8.75 
1071,1,8,0,$4.45 
1071,1,16,0,$1.50 
1072,1,4,91,$8.75 
1073,1,5,0,$1.69 
1074,1,19,0,$2.15 
1075,1,16,0,$1.50 
1075,1,4,118,$11.25 
1076,1,21,542,$11.75 
1077,1,31,26,$9.25 
1078,1,4,283,$11.25 
1078,1,4,283,$11.25 
1079,1,15,64,$11.75 
1080,1,11,27,$11.25 
1081,1,11,681,$8.75 
1081,1,33,268,$1.25 
1083,1,20,26,$8.75 
1084,1,8,0,$4.45 
1085,1,7,61,$9.25 
1085,1,8,0,$4.45 
1086,1,11,752,$11.25 
1086,1,8,0,$4.45 
1088,1,34,753,$11.89 
1089,1,16,0,$1.50 
1090,1,11,509,$8.75 
1090,2,19,0,$4.30 
1091,1,4,116,$8.75 
1091,1,4,359,$11.25 
1092,1,21,542,$11.75 
1092,1,19,0,$2.15 
1092,1,11,542,$11.25 
1094,1,23,755,$8.49 
1094,1,48,755,$8.49 
1095,1,1,33,$3.39 
1095,1,6,32,$8.99 
1097,1,19,0,$2.15 
1097,1,10,451,$8.75 
1098,1,6,759,$11.48 
1098,1,12,13,$1.09 
1100,2,4,733,$16.98 
1101,1,24,761,$10.98 
1101,1,12,13,$1.09 
1103,1,0,0,$2.95 
1103,1,22,108,$9.25 
1104,1,4,763,$11.25 
1105,1,6,643,$9.25 
1106,1,27,52,$11.75 
1107,1,21,542,$11.75 
1108,1,11,153,$8.75 
1109,1,11,663,$11.25 
1110,1,4,121,$8.75 
1110,1,24,764,$11.25 
1111,1,11,439,$10.98 
1111,1,8,0,$3.99 
1112,1,18,77,$9.25 
1113,1,24,766,$11.25 
1114,1,34,133,$11.89 
1115,1,4,201,$8.75 
1117,1,4,423,$8.49 
1117,1,12,75,$1.09 
1119,1,6,44,$8.99 
1119,1,5,0,$1.69 
1120,1,11,35,$8.49 
1120,1,6,35,$8.99 
1121,3,16,0,$3.27 
1122,1,6,770,$8.99 
1123,1,4,4,$10.98 
1123,1,5,0,$1.69 
1124,1,8,0,$3.99 
1124,1,12,80,$1.09 
1125,1,11,121,$8.75 
1125,1,11,121,$8.75 
1126,1,11,215,$8.75 
1127,1,6,116,$9.25 
1128,1,7,611,$8.99 
1129,1,4,530,$8.75 
1132,1,43,773,$8.49 
1134,1,10,774,$11.25 
1135,1,21,587,$8.99 
1136,1,20,473,$8.75 
1136,2,8,0,$8.90 
1138,1,20,776,$11.25 
1139,1,11,593,$11.25 
1139,1,33,13,$1.25 
1140,1,4,778,$8.75 
1140,1,21,779,$9.25 
1140,1,8,0,$4.45 
1140,1,33,145,$1.25 
1143,1,26,0,$2.95 
1143,1,33,145,$1.25 
1144,1,16,0,$1.50 
1145,1,11,376,$8.75 
1145,1,20,237,$8.75 
1147,1,6,768,$8.99 
1147,1,5,0,$1.69 
1148,1,5,0,$1.69 
1149,1,1,33,$3.39 
1150,1,19,0,$2.15 
1151,1,6,783,$11.75 
1152,1,4,116,$8.75 
1153,1,4,64,$11.25 
1154,1,8,0,$4.45 
1156,2,12,13,$2.18 
1156,1,6,149,$8.99 
1157,1,23,766,$11.25 
1159,1,4,785,$11.25 
1159,1,19,0,$2.15 
1161,1,8,0,$4.45 
1161,1,21,65,$9.25 
1162,1,16,0,$1.09 
1162,1,21,789,$8.99 
1165,1,19,0,$2.15 
1166,1,4,750,$11.25 
1166,1,10,436,$8.75 
1167,1,4,129,$8.75 
1170,2,4,792,$21.96 
1170,3,5,0,$5.07 
1170,1,4,794,$8.49 
1171,1,11,795,$11.25 
1172,1,11,95,$8.49 
1173,1,14,47,$8.99 
1173,1,4,35,$8.49 
1175,2,6,797,$22.96 
1176,1,4,764,$11.25 
1176,1,34,214,$11.89 
1176,1,4,799,$11.25 
1177,1,4,462,$8.49 
1177,1,5,0,$1.69 
1177,1,12,13,$1.09 
1178,1,13,67,$8.99 
1178,1,25,44,$8.99 
1179,1,6,43,$9.25 
1179,1,9,212,$8.75 
1181,1,32,649,$8.49 
1181,1,8,0,$3.99 
1182,1,4,725,$8.49 
1182,1,21,801,$8.99 
1183,2,11,153,$17.50 
1184,1,21,53,$9.25 
1185,1,11,571,$11.25 
1186,1,16,0,$1.09 
1187,1,4,51,$8.75 
1188,1,13,190,$11.75 
1189,1,4,799,$11.25 
1189,1,20,698,$11.25 
1189,1,20,249,$8.75 
1190,1,8,0,$4.45 
1190,1,33,97,$1.25 
1191,1,6,803,$11.75 
1192,1,48,149,$8.49 
1192,1,6,689,$8.99 
1193,1,4,64,$11.25 
1193,1,20,582,$11.25 
1193,1,21,283,$11.75 
1195,1,21,805,$8.99 
1195,1,13,35,$8.99 
1196,1,35,97,$6.49 
1197,1,4,132,$8.75 
1198,1,6,768,$8.99 
1199,1,21,806,$11.48 
1201,1,4,807,$8.49 
1201,1,12,75,$1.09 
1201,1,5,0,$1.69 
1204,1,5,0,$1.69 
1205,1,5,0,$1.69 
1206,1,13,810,$11.75 
1206,1,8,0,$4.45 
1208,1,23,64,$11.25 
1209,1,4,584,$8.75 
1210,2,8,0,$7.98 
1210,1,9,811,$8.49 
1210,1,16,0,$1.09 
1211,1,8,0,$3.99 
1212,1,32,649,$8.49 
1213,1,21,262,$8.99 
1214,1,8,0,$4.45 
1215,1,4,812,$8.49 
1216,1,29,0,$2.39 
1217,1,23,38,$8.49 
1218,1,33,145,$1.25 
1219,1,13,318,$9.25 
1219,1,8,0,$4.45 
1220,1,6,331,$8.99 
1221,2,8,0,$8.90 
1222,1,20,814,$8.75 
1223,1,10,87,$11.25 
1223,1,9,815,$11.25 
1224,1,4,583,$11.25 
1224,1,4,133,$11.25 
1225,1,4,95,$8.49 
1226,1,9,355,$8.75 
1226,1,8,0,$4.45 
1228,1,24,156,$11.25 
1231,3,33,97,$3.75 
1231,1,8,0,$4.45 
1232,1,4,818,$11.25 
1234,1,19,0,$2.15 
1236,1,8,0,$3.99 
1237,1,4,820,$8.19 
1238,1,5,0,$1.69 
1239,1,7,822,$11.48 
1241,1,6,382,$9.25 
1243,1,8,0,$4.45 
1243,1,44,823,$9.39 
1243,1,6,153,$9.25 
1244,1,11,173,$8.75 
1245,1,8,0,$4.45 
1246,1,11,210,$8.75 
1246,1,19,0,$2.15 
1247,1,11,824,$8.75 
1248,1,6,584,$9.25 
1249,2,4,825,$16.98 
1250,2,6,826,$18.50 
1250,2,33,145,$2.50 
1251,1,8,0,$3.99 
1252,1,11,828,$8.19 
1252,1,6,829,$11.08 
1253,1,21,553,$11.75 
1254,1,21,830,$8.99 
1254,1,12,75,$1.09 
1255,1,24,615,$11.25 
1257,2,4,832,$21.96 
1258,2,12,21,$2.18 
1259,1,0,0,$2.39 
1261,2,8,0,$8.90 
1261,2,33,97,$2.50 
1263,1,48,306,$8.49 
1264,1,24,249,$8.75 
1265,2,20,834,$17.50 
1266,1,11,835,$8.75 
1266,1,6,835,$9.25 
1267,1,36,0,$2.39 
1268,1,8,0,$4.45 
1269,1,4,837,$11.25 
1270,1,6,157,$11.75 
1270,1,4,215,$8.75 
1271,1,4,840,$8.49 
1271,1,4,514,$8.49 
1272,1,4,227,$8.75 
1273,1,22,841,$11.48 
1274,1,33,145,$1.25 
1277,1,29,0,$2.39 
1280,1,6,412,$11.75 
1280,1,16,0,$1.50 
1281,1,8,0,$4.45 
1281,1,16,0,$1.50 
1283,1,4,553,$11.25 
1284,1,22,28,$11.75 
1284,1,8,0,$4.45 
1285,1,4,50,$8.75 
1285,1,4,696,$8.75 
1286,1,4,283,$11.25 
1287,1,4,785,$11.25 
1288,1,12,36,$1.09 
1289,1,4,213,$11.25 
1290,1,0,0,$2.39 
1291,1,6,217,$8.99 
1292,1,19,0,$2.15 
1293,1,11,212,$8.75 
1293,1,33,145,$1.25 
1294,1,23,664,$8.75 
1294,1,23,64,$11.25 
1298,1,8,0,$4.45 
1299,1,15,849,$8.99 
1300,1,6,768,$8.99 
1301,1,33,97,$1.25 
1302,1,6,852,$11.08 
1302,1,14,853,$8.69 
1304,1,11,854,$11.25 
1304,1,33,13,$1.25 
1305,1,20,303,$8.75 
1306,1,19,0,$2.15 
1306,1,33,13,$1.25 
1307,1,8,0,$3.99 
1308,1,29,0,$2.39 
1309,3,36,0,$7.17 
1310,1,11,153,$8.75 
1310,1,8,0,$4.45 
1311,1,6,855,$11.48 
1312,1,24,856,$8.75 
1314,1,21,370,$9.25 
1315,1,8,0,$3.99 
1317,1,4,858,$8.75 
1319,1,8,0,$4.45 
1320,1,11,232,$8.75 
1320,1,10,859,$8.75 
1321,1,28,153,$8.75 
1322,1,8,0,$4.45 
1323,1,4,27,$11.25 
1323,1,11,457,$8.75 
1323,1,13,273,$9.25 
1325,1,19,0,$2.15 
1325,1,33,268,$1.25 
1327,1,20,291,$8.75 
1327,1,33,13,$1.25 
1328,3,16,0,$4.50 
1329,1,20,486,$8.75 
1329,1,11,513,$8.75 
1330,1,8,0,$3.99 
1330,1,11,862,$8.49 
1330,1,3,0,$2.39 
1331,1,16,0,$1.50 
1331,1,4,742,$11.25 
1332,1,4,681,$8.75 
1332,1,4,201,$8.75 
1332,1,19,0,$2.15 
1333,1,4,407,$8.75 
1333,1,33,13,$1.25 
1335,1,5,0,$1.69 
1336,3,21,865,$26.07 
1337,1,16,0,$1.50 
1338,1,15,868,$8.99 
1339,1,6,869,$11.48 
1341,1,11,51,$8.75 
1341,1,4,487,$8.75 
1342,1,33,13,$1.25 
1343,1,23,259,$8.75 
1347,1,4,143,$8.49 
1347,1,36,0,$2.39 
1348,1,4,794,$8.49 
1349,2,12,80,$2.18 
1350,1,4,412,$11.25 
1354,1,11,257,$8.49 
1355,2,11,369,$16.98 
1356,1,6,43,$9.25 
1358,1,11,725,$8.49 
1359,1,4,91,$8.75 
1359,1,33,97,$1.25 
1359,1,33,179,$1.25 
1360,1,11,663,$11.25 
1360,1,13,115,$11.75 
1360,1,8,0,$4.45 
1362,1,4,874,$8.49 
1363,1,24,875,$8.49 
1363,1,29,0,$2.39 
1364,1,11,861,$11.25 
1365,1,17,0,$2.95 
1365,1,16,0,$1.50 
1366,1,23,64,$11.25 
1367,1,25,267,$9.25 
1367,1,0,0,$2.95 
1368,1,20,878,$8.75 
1370,1,11,571,$11.25 
1370,1,33,145,$1.25 
1373,1,35,145,$6.49 
1376,1,11,880,$8.49 
1377,1,26,0,$2.95 
1379,1,12,13,$1.09 
1380,1,11,53,$8.75 
1381,1,4,742,$11.25 
1381,1,25,256,$11.75 
1383,1,16,0,$1.50 
1384,1,19,0,$2.15 
1386,1,21,414,$11.75 
1387,1,30,0,$2.95 
1388,1,4,196,$11.25 
1388,1,7,436,$9.25 
1389,1,11,379,$8.75 
1389,1,10,173,$8.75 
1390,1,33,145,$1.25 
1391,1,4,434,$11.25 
1391,1,16,0,$1.50 
1392,1,11,51,$8.75 
1392,1,11,595,$8.75 
1394,1,4,443,$11.25 
1394,1,8,0,$4.45 
1395,1,48,755,$8.49 
1396,1,7,369,$8.99 
1396,1,5,0,$1.69 
1396,1,0,0,$2.39 
1396,1,12,80,$1.09 
1397,1,17,0,$2.95 
1400,1,19,0,$2.15 
1401,1,21,893,$9.25 
1402,1,11,328,$8.75 
1402,1,4,501,$8.75 
1402,1,11,894,$8.75 
1403,1,34,895,$11.89 
1405,1,4,423,$8.49 
1405,1,16,0,$1.09 
1406,1,6,896,$8.69 
1406,1,41,897,$8.69 
1407,1,0,0,$2.95 
1411,1,4,804,$8.49 
1412,1,17,0,$2.95 
1415,1,11,828,$8.19 
1415,1,11,902,$10.58 
1416,1,11,903,$8.75 
1416,1,17,0,$2.95 
1417,2,33,145,$2.50 
1417,1,15,501,$9.25 
1418,1,11,904,$11.25 
1420,1,6,896,$8.69 
1421,1,6,72,$9.25 
1422,1,4,785,$11.25 
1423,1,11,896,$8.19 
1423,1,6,896,$8.69 
1424,1,8,0,$4.45 
1425,1,33,145,$1.25 
1426,1,45,221,$11.89 
1426,1,22,906,$11.75 
1426,1,18,51,$9.25 
1427,1,19,0,$2.15 
1429,1,6,682,$8.99 
1429,1,11,806,$10.98 
1429,1,36,0,$2.39 
1430,1,4,692,$8.75 
1431,1,6,212,$9.25 
1432,1,6,269,$9.25 
1432,1,7,197,$9.25 
1433,1,2,69,$3.39 
1433,1,11,22,$8.49 
1433,1,3,0,$2.39 
1434,1,12,21,$1.09 
1434,1,12,80,$1.09 
1434,1,11,369,$8.49 
1435,1,33,97,$1.25 
1436,1,16,0,$1.09 
1437,1,16,0,$1.50 
1438,1,8,0,$3.99 
1438,1,4,771,$8.49 
1439,1,16,0,$1.50 
1440,1,11,908,$8.49 
1440,2,12,97,$2.18 
1441,1,19,0,$2.15 
1442,1,8,0,$4.45 
1443,3,23,413,$33.75 
1443,3,6,153,$27.75 
1444,1,25,256,$11.75 
1445,1,4,619,$10.98 
1445,1,0,0,$2.39 
1446,2,33,97,$2.50 
1446,1,8,0,$4.45 
1447,2,4,909,$16.98 
1449,2,11,566,$16.98 
1449,2,6,566,$17.98 
1449,2,24,278,$16.98 
1449,1,14,910,$8.99 
1449,1,10,364,$8.49 
1450,1,6,911,$9.25 
1451,1,7,822,$11.48 
1452,1,29,0,$2.39 
1453,1,11,196,$11.25 
1453,1,8,0,$4.45 
1454,1,10,394,$8.75 
1454,1,10,394,$8.75 
1454,1,9,394,$8.75 
1455,1,4,283,$11.25 
1455,1,20,914,$11.25 
1455,1,19,0,$2.15 
1456,1,33,13,$1.25 
1456,1,6,915,$11.75 
1457,1,11,116,$8.75 
1458,1,19,0,$2.15 
1460,1,4,93,$11.25 
1460,1,4,443,$11.25 
1460,1,19,0,$2.15 
1462,2,3,0,$4.78 
1462,2,10,920,$21.96 
1465,2,4,733,$16.98 
1466,1,4,922,$8.19 
1466,1,8,0,$3.89 
1467,1,21,112,$8.99 
1467,1,16,0,$1.09 
1468,1,1,33,$3.39 
1470,1,4,924,$10.98 
1471,2,11,51,$17.50 
1472,1,4,352,$11.25 
1473,1,8,0,$4.45 
1474,1,4,226,$11.25 
1475,1,12,80,$1.09 
1476,1,4,898,$10.98 
1476,1,5,0,$1.69 
1477,1,20,927,$11.25 
1478,2,11,928,$16.98 
1479,1,4,142,$8.75 
1480,1,11,929,$11.25 
1480,1,35,97,$6.49 
1480,1,25,930,$11.75 
1482,1,11,121,$8.75 
1482,2,33,97,$2.50 
1483,1,21,155,$9.25 
1483,1,20,934,$8.75 
1483,1,4,109,$8.75 
1483,1,15,765,$9.25 
1483,1,20,935,$8.75 
1484,1,11,369,$8.49 
1485,1,4,423,$8.49 
1485,1,12,75,$1.09 
1486,1,33,179,$1.25 
1487,1,19,0,$2.15 
1487,1,16,0,$1.50 
1489,1,33,97,$1.25 
1489,1,26,0,$2.95 
1490,1,32,649,$8.49 
1491,1,11,937,$8.49 
1493,1,16,0,$1.50 
1494,1,6,884,$8.99 
1494,1,12,13,$1.09 
1495,1,4,438,$10.98 
1497,1,4,162,$11.25 
1498,1,24,249,$8.75 
1499,1,8,0,$4.45 
1501,1,11,162,$11.25 
1502,2,21,40,$23.50 
1503,1,8,0,$3.99 
1504,1,14,135,$9.25 
1506,1,8,0,$4.45 
1507,1,11,51,$8.75 
1508,1,35,145,$6.49 
1509,2,11,65,$17.50 
1509,1,8,0,$4.45 
1510,1,11,121,$8.75 
1510,1,0,0,$2.95 
1511,1,4,942,$8.75 
1511,1,11,308,$8.75 
1511,1,8,0,$4.45 
1512,1,4,742,$11.25 
1513,1,11,758,$11.25 
1513,1,30,0,$2.95 
1514,1,8,0,$4.45 
1514,2,16,0,$3.00 
1516,1,3,0,$2.39 
1517,1,35,97,$6.49 
1517,1,20,473,$8.75 
1520,1,7,748,$9.25 
1521,1,20,303,$8.75 
1522,1,6,766,$11.75 
1522,1,20,730,$11.25 
1523,1,4,28,$11.25 
1525,1,35,13,$6.49 
1526,1,6,40,$11.75 
1527,1,13,947,$8.99 
1528,1,4,948,$8.49 
1530,1,33,145,$1.25 
1531,1,19,0,$2.15 
1532,1,23,755,$8.49 
1533,1,18,950,$8.69 
1533,2,11,951,$16.38 
1533,1,11,952,$8.19 
1533,1,8,0,$3.89 
1534,1,11,201,$8.75 
1534,1,11,201,$8.75 
1535,1,4,265,$8.75 
1535,1,8,0,$4.45 
1536,1,11,24,$8.49 
1537,1,11,212,$8.75 
1538,1,4,175,$11.25 
1538,1,19,0,$2.15 
1539,1,6,643,$9.25 
1540,2,4,953,$21.96 
1541,1,2,120,$3.39 
1542,1,4,122,$8.75 
1543,1,4,194,$8.49 
1546,1,8,0,$4.45 
1547,1,11,904,$11.25 
1548,2,6,370,$18.50 
1549,1,4,116,$8.75 
1550,2,12,36,$2.18 
1550,1,8,0,$3.99 
1551,1,4,118,$11.25 
1552,1,3,0,$2.39 
1553,1,6,957,$11.75 
1554,1,4,785,$11.25 
1554,1,8,0,$4.45 
1554,1,24,499,$11.25 
1555,1,11,958,$8.49 
1555,1,8,0,$3.99 
